date,Close,High,Low,Open,Volume
8/18/2021,4400.27002,4454.319824,4397.589844,4440.939941,3755590000
8/19/2021,4405.799805,4418.609863,4367.72998,4382.439941,4398410000
8/20/2021,4441.669922,4444.350098,4406.799805,4410.560059,3652610000
8/23/2021,4479.529785,4489.879883,4450.290039,4450.290039,3576530000
8/24/2021,4486.22998,4492.810059,4482.279785,4484.399902,3979220000
8/25/2021,4496.189941,4501.709961,4485.660156,4490.450195,3444700000
8/26/2021,4470,4495.899902,4468.990234,4493.75,3263980000
8/27/2021,4509.370117,4513.330078,4474.100098,4474.100098,3331200000
8/30/2021,4528.790039,4537.359863,4513.759766,4513.759766,3168660000
8/31/2021,4522.680176,4531.390137,4515.799805,4529.75,4290710000
9/1/2021,4524.089844,4537.109863,4522.02002,4528.799805,4057340000
9/2/2021,4536.950195,4545.850098,4524.660156,4534.47998,3735990000
9/3/2021,4535.430176,4541.450195,4521.299805,4532.419922,3217530000
9/7/2021,4520.029785,4535.379883,4513,4535.379883,3822960000
9/8/2021,4514.069824,4521.790039,4493.950195,4518.089844,3750880000
9/9/2021,4493.279785,4529.899902,4492.069824,4513.02002,3735390000
9/10/2021,4458.580078,4520.470215,4457.660156,4506.919922,3623180000
9/13/2021,4468.72998,4492.990234,4445.700195,4474.810059,3914220000
9/14/2021,4443.049805,4485.680176,4435.459961,4479.330078,3670460000
9/15/2021,4480.700195,4486.870117,4438.370117,4447.490234,4032020000
9/16/2021,4473.75,4485.870117,4443.799805,4477.089844,3984560000
9/17/2021,4432.990234,4471.52002,4427.759766,4469.740234,7289530000
9/20/2021,4357.72998,4402.950195,4305.910156,4402.950195,4898070000
9/21/2021,4354.189941,4394.870117,4347.959961,4374.450195,3920920000
9/22/2021,4395.640137,4416.75,4367.430176,4367.430176,3939170000
9/23/2021,4448.97998,4465.399902,4406.75,4406.75,3916350000
9/24/2021,4455.47998,4463.120117,4430.27002,4438.040039,3384290000
9/27/2021,4443.109863,4457.299805,4436.189941,4442.120117,4058650000
9/28/2021,4352.629883,4419.540039,4346.330078,4419.540039,4416550000
9/29/2021,4359.459961,4385.569824,4355.080078,4362.410156,3712660000
9/30/2021,4307.540039,4382.549805,4306.240234,4370.669922,4448140000
10/1/2021,4357.040039,4375.189941,4288.52002,4317.160156,4010370000
10/4/2021,4300.459961,4355.509766,4278.939941,4348.839844,4307870000
10/5/2021,4345.720215,4369.22998,4309.870117,4309.870117,3902890000
10/6/2021,4363.549805,4365.569824,4290.490234,4319.569824,4009630000
10/7/2021,4399.759766,4429.970215,4383.72998,4383.72998,3843740000
10/8/2021,4391.339844,4412.02002,4386.220215,4406.509766,3280160000
10/11/2021,4361.189941,4415.879883,4360.589844,4385.439941,3281970000
10/12/2021,4350.649902,4374.890137,4342.089844,4368.310059,3558450000
10/13/2021,4363.799805,4372.870117,4329.919922,4358.009766,3620070000
10/14/2021,4438.259766,4439.72998,4386.75,4386.75,3598280000
10/15/2021,4471.370117,4475.819824,4447.689941,4447.689941,3819380000
10/18/2021,4486.459961,4488.75,4447.470215,4463.720215,3662010000
10/19/2021,4519.629883,4520.399902,4496.410156,4497.339844,3459130000
10/20/2021,4536.189941,4540.870117,4524.399902,4524.419922,3670760000
10/21/2021,4549.779785,4551.439941,4526.890137,4532.240234,3822330000
10/22/2021,4544.899902,4559.669922,4524,4546.120117,3758220000
10/25/2021,4566.47998,4572.620117,4537.359863,4553.689941,3899400000
10/26/2021,4574.790039,4598.529785,4569.169922,4578.689941,3879740000
10/27/2021,4551.680176,4584.569824,4551.660156,4580.220215,4226050000
10/28/2021,4596.419922,4597.549805,4562.839844,4562.839844,4132950000
10/29/2021,4605.379883,4608.080078,4567.589844,4572.870117,4510200000
11/1/2021,4613.669922,4620.339844,4595.060059,4610.620117,3971540000
11/2/2021,4630.649902,4635.149902,4613.339844,4613.339844,3975250000
11/3/2021,4660.569824,4663.459961,4621.189941,4630.649902,4319660000
11/4/2021,4680.060059,4683,4662.589844,4662.930176,4462300000
11/5/2021,4697.529785,4718.5,4681.319824,4699.259766,4467180000
11/8/2021,4701.700195,4714.919922,4694.390137,4701.47998,4269710000
11/9/2021,4685.25,4708.529785,4670.870117,4707.25,4117080000
11/10/2021,4646.709961,4684.850098,4630.859863,4670.259766,4503720000
11/11/2021,4649.27002,4664.549805,4648.310059,4659.390137,3926870000
11/12/2021,4682.850098,4688.470215,4650.77002,4655.240234,3728600000
11/15/2021,4682.799805,4697.419922,4672.859863,4689.299805,3488410000
11/16/2021,4700.899902,4714.950195,4679.419922,4679.419922,3972640000
11/17/2021,4688.669922,4701.5,4684.410156,4701.5,3969070000
11/18/2021,4704.540039,4708.799805,4672.779785,4700.720215,4226410000
11/19/2021,4697.959961,4717.75,4694.220215,4708.439941,4253180000
11/22/2021,4682.939941,4743.830078,4682.169922,4712,4441100000
11/23/2021,4690.700195,4699.390137,4652.660156,4678.47998,4277590000
11/24/2021,4701.459961,4702.870117,4659.890137,4675.779785,3418430000
11/26/2021,4594.620117,4664.629883,4585.430176,4664.629883,3517700000
11/29/2021,4655.27002,4672.950195,4625.259766,4628.75,4336410000
11/30/2021,4567,4646.02002,4560,4640.25,6625990000
12/1/2021,4513.040039,4652.939941,4510.27002,4602.819824,5366730000
12/2/2021,4577.100098,4595.459961,4504.72998,4504.72998,5077180000
12/3/2021,4538.430176,4608.029785,4495.120117,4589.490234,5240070000
12/6/2021,4591.669922,4612.600098,4540.509766,4548.370117,4770800000
12/7/2021,4686.75,4694.040039,4631.970215,4631.970215,4492400000
12/8/2021,4701.209961,4705.060059,4674.52002,4690.859863,4234600000
12/9/2021,4667.450195,4695.259766,4665.97998,4691,3903840000
12/10/2021,4712.02002,4713.569824,4670.240234,4687.640137,3870110000
12/13/2021,4668.970215,4710.299805,4667.600098,4710.299805,4397230000
12/14/2021,4634.089844,4660.470215,4606.52002,4642.990234,4485430000
12/15/2021,4709.850098,4712.600098,4611.220215,4636.459961,4910130000
12/16/2021,4668.669922,4731.990234,4651.890137,4719.129883,4829500000
12/17/2021,4620.640137,4666.700195,4600.220215,4652.5,7987090000
12/20/2021,4568.02002,4587.899902,4531.100098,4587.899902,4635700000
12/21/2021,4649.22998,4651.140137,4583.160156,4594.959961,4072430000
12/22/2021,4696.560059,4697.669922,4645.529785,4650.359863,3319610000
12/23/2021,4725.790039,4740.740234,4703.959961,4703.959961,2913040000
12/27/2021,4791.189941,4791.490234,4733.990234,4733.990234,2770290000
12/28/2021,4786.350098,4807.02002,4780.040039,4795.490234,2707920000
12/29/2021,4793.060059,4804.060059,4778.080078,4788.640137,2963310000
12/30/2021,4778.72998,4808.930176,4775.330078,4794.22998,3124950000
12/31/2021,4766.180176,4786.830078,4765.75,4775.209961,2677820000
1/3/2022,4796.560059,4796.640137,4758.169922,4778.140137,3831020000
1/4/2022,4793.540039,4818.620117,4774.27002,4804.509766,4683170000
1/5/2022,4700.580078,4797.700195,4699.439941,4787.990234,4887960000
1/6/2022,4696.049805,4725.009766,4671.259766,4693.390137,4295280000
1/7/2022,4677.029785,4707.950195,4662.740234,4697.660156,4181510000
1/10/2022,4670.290039,4673.02002,4582.240234,4655.339844,4511810000
1/11/2022,4713.069824,4714.129883,4638.27002,4669.140137,4101590000
1/12/2022,4726.350098,4748.830078,4706.709961,4728.589844,4048220000
1/13/2022,4659.029785,4744.129883,4650.290039,4733.560059,4251730000
1/14/2022,4662.850098,4665.129883,4614.75,4637.990234,4338490000
1/18/2022,4577.109863,4632.240234,4568.700195,4632.240234,4748700000
1/19/2022,4532.759766,4611.549805,4530.200195,4588.029785,4465740000
1/20/2022,4482.72998,4602.109863,4477.950195,4547.350098,4640870000
1/21/2022,4397.939941,4494.52002,4395.339844,4471.379883,5589100000
1/24/2022,4410.129883,4417.350098,4222.620117,4356.319824,6928110000
1/25/2022,4356.450195,4411.009766,4287.109863,4366.640137,5145050000
1/26/2022,4349.930176,4453.22998,4304.799805,4408.430176,5570640000
1/27/2022,4326.509766,4428.740234,4309.5,4380.580078,5214200000
1/28/2022,4431.850098,4432.720215,4292.459961,4336.189941,5031090000
1/31/2022,4515.549805,4516.890137,4414.02002,4431.790039,5098610000
2/1/2022,4546.540039,4550.490234,4483.529785,4519.569824,4816830000
2/2/2022,4589.379883,4595.310059,4544.319824,4566.390137,4481580000
2/3/2022,4477.439941,4542.879883,4470.390137,4535.410156,4401970000
2/4/2022,4500.529785,4539.660156,4451.5,4482.790039,4706290000
2/7/2022,4483.870117,4521.859863,4471.470215,4505.75,4228480000
2/8/2022,4521.540039,4531.319824,4465.399902,4480.02002,4459620000
2/9/2022,4587.180176,4590.029785,4547,4547,4524350000
2/10/2022,4504.080078,4588.919922,4484.310059,4553.240234,5314860000
2/11/2022,4418.640137,4526.330078,4401.410156,4506.27002,5251500000
2/14/2022,4401.669922,4426.220215,4364.839844,4412.609863,4600390000
2/15/2022,4471.069824,4472.77002,4429.279785,4429.279785,4430830000
2/16/2022,4475.009766,4489.549805,4429.680176,4455.75,4283640000
2/17/2022,4380.259766,4456.060059,4373.810059,4456.060059,4539420000
2/18/2022,4348.870117,4394.600098,4327.220215,4384.569824,4708060000
2/22/2022,4304.759766,4362.120117,4267.109863,4332.740234,5121900000
2/23/2022,4225.5,4341.509766,4221.509766,4324.930176,4797430000
2/24/2022,4288.700195,4294.72998,4114.649902,4155.77002,6752130000
2/25/2022,4384.649902,4385.339844,4286.830078,4298.379883,5177060000
2/28/2022,4373.939941,4388.839844,4315.120117,4354.169922,6071370000
3/1/2022,4306.259766,4378.450195,4279.540039,4363.140137,5846230000
3/2/2022,4386.540039,4401.47998,4322.560059,4322.560059,5337870000
3/3/2022,4363.490234,4416.779785,4345.560059,4401.310059,5039890000
3/4/2022,4328.870117,4342.120117,4284.97998,4342.120117,5797380000
3/7/2022,4201.089844,4327.009766,4199.850098,4327.009766,6940470000
3/8/2022,4170.700195,4276.939941,4157.870117,4202.660156,7243120000
3/9/2022,4277.879883,4299.399902,4223.100098,4223.100098,5662670000
3/10/2022,4259.52002,4268.279785,4209.799805,4252.549805,4980830000
3/11/2022,4204.310059,4291.009766,4200.490234,4279.5,4938640000
3/14/2022,4173.109863,4247.569824,4161.720215,4202.75,5574920000
3/15/2022,4262.450195,4271.049805,4187.899902,4188.819824,5392470000
3/16/2022,4357.859863,4358.899902,4251.990234,4288.140137,6309750000
3/17/2022,4411.669922,4412.669922,4335.649902,4345.109863,4985090000
3/18/2022,4463.120117,4465.399902,4390.569824,4407.339844,8278430000
3/21/2022,4461.180176,4481.75,4424.299805,4462.399902,4869820000
3/22/2022,4511.609863,4522,4469.100098,4469.100098,4754840000
3/23/2022,4456.240234,4501.069824,4455.810059,4493.100098,4550670000
3/24/2022,4520.160156,4520.580078,4465.169922,4469.97998,4131390000
3/25/2022,4543.060059,4546.029785,4501.069824,4522.910156,4305020000
3/28/2022,4575.52002,4575.649902,4517.689941,4541.089844,4312260000
3/29/2022,4631.600098,4637.299805,4589.660156,4602.859863,5085910000
3/30/2022,4602.450195,4627.77002,4581.319824,4624.200195,4385570000
3/31/2022,4530.410156,4603.069824,4530.410156,4599.02002,4823020000
4/1/2022,4545.859863,4548.700195,4507.569824,4540.319824,4562940000
4/4/2022,4582.640137,4583.5,4539.209961,4547.970215,4547350000
4/5/2022,4525.120117,4593.450195,4514.169922,4572.450195,4800620000
4/6/2022,4481.149902,4503.939941,4450.040039,4494.169922,4986830000
4/7/2022,4500.209961,4521.160156,4450.299805,4474.649902,4821490000
4/8/2022,4488.279785,4520.410156,4474.600098,4494.149902,4083200000
4/11/2022,4412.529785,4464.350098,4408.379883,4462.640137,4266290000
4/12/2022,4397.450195,4471,4381.339844,4437.589844,4152090000
4/13/2022,4446.589844,4453.919922,4392.700195,4394.299805,3828150000
4/14/2022,4392.589844,4460.459961,4390.77002,4449.120117,4083090000
4/18/2022,4391.689941,4410.310059,4370.299805,4385.629883,3910490000
4/19/2022,4462.209961,4471.029785,4390.629883,4390.629883,4108120000
4/20/2022,4459.450195,4488.290039,4448.759766,4472.259766,4290450000
4/21/2022,4393.660156,4512.939941,4384.470215,4489.169922,4636890000
4/22/2022,4271.779785,4385.830078,4267.620117,4385.830078,4651940000
4/25/2022,4296.120117,4299.02002,4200.819824,4255.339844,5240040000
4/26/2022,4175.200195,4278.140137,4175.040039,4278.140137,4689970000
4/27/2022,4183.959961,4240.709961,4162.899902,4186.52002,4769680000
4/28/2022,4287.5,4308.450195,4188.629883,4222.580078,4854180000
4/29/2022,4131.930176,4269.680176,4124.279785,4253.75,5084030000
5/2/2022,4155.379883,4169.810059,4062.51001,4130.609863,5163790000
5/3/2022,4175.47998,4200.100098,4147.080078,4159.779785,4582050000
5/4/2022,4300.169922,4307.660156,4148.910156,4181.180176,5136360000
5/5/2022,4146.870117,4270.430176,4106.009766,4270.430176,5077030000
5/6/2022,4123.339844,4157.689941,4067.909912,4128.169922,5116940000
5/9/2022,3991.23999,4081.27002,3975.47998,4081.27002,5954520000
5/10/2022,4001.050049,4068.820068,3958.169922,4035.179932,5885820000
5/11/2022,3935.179932,4049.090088,3928.820068,3990.080078,5816140000
5/12/2022,3930.080078,3964.800049,3858.870117,3903.949951,6286450000
5/13/2022,4023.889893,4038.879883,3963.899902,3963.899902,5183340000
5/16/2022,4008.01001,4046.459961,3983.98999,4013.02002,4415030000
5/17/2022,4088.850098,4090.719971,4033.929932,4052,4841410000
5/18/2022,3923.679932,4051.97998,3911.909912,4051.97998,5103220000
5/19/2022,3900.790039,3945.959961,3876.580078,3899,5113550000
5/20/2022,3901.360107,3943.419922,3810.320068,3927.76001,5130730000
5/23/2022,3973.75,3981.879883,3909.040039,3919.419922,4420030000
5/24/2022,3941.47998,3955.679932,3875.129883,3942.939941,4923190000
5/25/2022,3978.72998,3999.330078,3925.030029,3929.590088,4802560000
5/26/2022,4057.840088,4075.139893,3984.600098,3984.600098,4709970000
5/27/2022,4158.240234,4158.490234,4077.429932,4077.429932,4375620000
5/31/2022,4132.149902,4168.339844,4104.879883,4151.089844,6822640000
6/1/2022,4101.22998,4166.540039,4073.850098,4149.779785,4531800000
6/2/2022,4176.819824,4177.509766,4074.370117,4095.409912,4405790000
6/3/2022,4108.540039,4142.669922,4098.669922,4137.569824,3711110000
6/6/2022,4121.430176,4168.779785,4109.180176,4134.720215,4332700000
6/7/2022,4160.680176,4164.859863,4080.189941,4096.470215,4248210000
6/8/2022,4115.77002,4160.140137,4107.200195,4147.120117,4159470000
6/9/2022,4017.820068,4119.100098,4017.169922,4101.649902,4134170000
6/10/2022,3900.860107,3974.389893,3900.159912,3974.389893,4889640000
6/13/2022,3749.629883,3838.149902,3734.300049,3838.149902,5636890000
6/14/2022,3735.47998,3778.179932,3705.679932,3763.52002,5153890000
6/15/2022,3789.98999,3837.560059,3722.300049,3764.050049,5530480000
6/16/2022,3666.77002,3728.179932,3639.77002,3728.179932,5644930000
6/17/2022,3674.840088,3707.709961,3636.870117,3665.899902,8520740000
6/21/2022,3764.790039,3779.649902,3715.310059,3715.310059,5292260000
6/22/2022,3759.889893,3801.790039,3717.689941,3733.889893,5058990000
6/23/2022,3795.72998,3802.580078,3743.52002,3774.709961,5098640000
6/24/2022,3911.73999,3913.649902,3821.75,3821.75,8120260000
6/27/2022,3900.110107,3927.719971,3889.659912,3920.76001,4325310000
6/28/2022,3821.550049,3945.860107,3820.139893,3913,4270120000
6/29/2022,3818.830078,3836.5,3799.02002,3825.090088,4211240000
6/30/2022,3785.379883,3818.98999,3738.669922,3785.98999,4840070000
7/1/2022,3825.330078,3829.820068,3752.100098,3781,4046950000
7/5/2022,3831.389893,3832.189941,3742.060059,3792.610107,5076590000
7/6/2022,3845.080078,3870.909912,3809.370117,3831.97998,4417720000
7/7/2022,3902.620117,3910.629883,3858.850098,3858.850098,4057770000
7/8/2022,3899.379883,3918.5,3869.340088,3888.26001,3521620000
7/11/2022,3854.429932,3880.939941,3847.219971,3880.939941,3423480000
7/12/2022,3818.800049,3873.409912,3802.360107,3851.949951,3817210000
7/13/2022,3801.780029,3829.439941,3759.070068,3779.669922,4109390000
7/14/2022,3790.379883,3796.409912,3721.560059,3763.98999,4199690000
7/15/2022,3863.159912,3863.620117,3817.179932,3818,4143800000
7/18/2022,3830.850098,3902.439941,3818.629883,3883.790039,4046870000
7/19/2022,3936.689941,3939.810059,3860.72998,3860.72998,4041070000
7/20/2022,3959.899902,3974.129883,3922.030029,3935.320068,4185300000
7/21/2022,3998.949951,3999.290039,3927.639893,3955.469971,4132790000
7/22/2022,3961.629883,4012.439941,3938.860107,3998.429932,3979240000
7/25/2022,3966.840088,3975.300049,3943.459961,3965.719971,3568340000
7/26/2022,3921.050049,3953.219971,3910.73999,3953.219971,3778950000
7/27/2022,4023.610107,4039.560059,3951.429932,3951.429932,4112180000
7/28/2022,4072.429932,4078.949951,3992.969971,4026.129883,4413000000
7/29/2022,4130.290039,4140.149902,4079.219971,4087.330078,4616360000
8/1/2022,4118.629883,4144.950195,4096.02002,4112.379883,4202810000
8/2/2022,4091.189941,4140.470215,4079.810059,4104.209961,4727710000
8/3/2022,4155.169922,4167.660156,4107.959961,4107.959961,4351760000
8/4/2022,4151.939941,4161.290039,4135.419922,4154.850098,4283320000
8/5/2022,4145.189941,4151.580078,4107.310059,4115.870117,4085940000
8/8/2022,4140.060059,4186.620117,4128.970215,4155.930176,4221090000
8/9/2022,4122.470215,4137.299805,4112.089844,4133.109863,3913090000
8/10/2022,4210.240234,4211.029785,4177.259766,4181.02002,4546010000
8/11/2022,4207.27002,4257.910156,4201.410156,4227.399902,4630200000
8/12/2022,4280.149902,4280.470215,4219.779785,4225.02002,3788010000
8/15/2022,4297.140137,4301.790039,4256.899902,4269.370117,3696830000
8/16/2022,4305.200195,4325.279785,4277.77002,4290.459961,4329820000
8/17/2022,4274.040039,4302.180176,4253.080078,4280.399902,3885030000
8/18/2022,4283.740234,4292.529785,4261.97998,4273.129883,3340330000
8/19/2022,4228.47998,4266.310059,4218.700195,4266.310059,3761340000
8/22/2022,4137.990234,4195.080078,4129.859863,4195.080078,3907430000
8/23/2022,4128.72998,4159.77002,4124.029785,4133.089844,3823520000
8/24/2022,4140.77002,4156.560059,4119.970215,4126.549805,3583630000
8/25/2022,4199.120117,4200.540039,4147.589844,4153.259766,3566870000
8/26/2022,4057.659912,4203.040039,4057.659912,4198.740234,3832750000
8/29/2022,4030.610107,4062.98999,4017.419922,4034.580078,3396510000
8/30/2022,3986.159912,4044.97998,3965.209961,4041.25,3835860000
8/31/2022,3955,4015.370117,3954.530029,4000.669922,4542490000
9/1/2022,3966.850098,3970.22998,3903.649902,3936.72998,4152250000
9/2/2022,3924.26001,4018.429932,3906.209961,3994.659912,3665850000
9/6/2022,3908.189941,3942.550049,3886.75,3930.889893,4127340000
9/7/2022,3979.870117,3987.889893,3906.030029,3909.429932,3890320000
9/8/2022,4006.179932,4010.5,3944.810059,3959.939941,3966850000
9/9/2022,4067.360107,4076.810059,4022.939941,4022.939941,3901940000
9/12/2022,4110.410156,4119.279785,4083.669922,4083.669922,3814200000
9/13/2022,3932.689941,4037.120117,3921.280029,4037.120117,4224550000
9/14/2022,3946.01001,3961.939941,3912.179932,3940.72998,4293240000
9/15/2022,3901.350098,3959.139893,3888.280029,3932.409912,4441830000
9/16/2022,3873.330078,3880.949951,3837.080078,3880.949951,7954650000
9/19/2022,3899.889893,3900.449951,3838.5,3849.909912,3766850000
9/20/2022,3855.929932,3876.01001,3827.540039,3875.22998,4058050000
9/21/2022,3789.929932,3907.070068,3789.48999,3871.399902,4078330000
9/22/2022,3757.98999,3790.899902,3749.449951,3782.360107,4284600000
9/23/2022,3693.22998,3727.139893,3647.469971,3727.139893,5144270000
